Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/audio/latency,1481,0,2,7.03851446390971,1.019482999254251,1056.7140540006221,33.0,21.381424722635874,0.0,2,3,4,7,15,19,25,33,1100,1100,1100
GET,/api/audio/levels,1481,0,3,20.976253747498987,1.0474910013726912,1051.6193299990846,75.27346387575962,21.381424722635874,0.0,3,6,10,12,17,22,44,940,1000,1100,1100
GET,/api/audio/levels (during plugin swap),386,0,3,16.867584963752122,1.0600690002320334,1043.3466059985221,75.39119170984456,5.572741352422314,0.0,3,6,10,12,17,23,46,920,1000,1000,1000
GET,/api/audio/levels/plugins,386,0,2,6.464567181417599,1.048761001584353,1059.6346329984954,19.085492227979273,5.572741352422314,0.0,2,2,3,3,9,17,27,31,1100,1100,1100
GET,/api/audio/status,1046,0,2,4.077257311588085,1.0408470006950665,48.24911299874657,168.0,15.101262835838707,0.0,2,3,3,4,11,17,24,27,39,48,48
GET,/api/chains/,235,0,4,22.14183603833551,1.318910999543732,1046.9668340010685,1448.2,3.3927311342467457,0.0,4,9,13,15,20,28,150,590,1000,1000,1000
GET,/api/chains/{id},1046,0,3,26.765195848013477,1.232815997354919,1060.8885399997234,493.3652007648184,15.101262835838707,0.0,3,7,10,12,17,23,880,1000,1100,1100,1100
POST,/api/chains/{id}/activate,1046,0,3,6.5285440249025815,1.1675890018523205,53.01547099952586,52.92543021032505,15.101262835838707,0.0,3,5,8,11,17,22,30,37,49,53,53
POST,/api/chains/{id}/deactivate,1046,0,2,4.992584282925681,1.1679430026561022,1043.6990130001504,61.68929254302103,15.101262835838707,0.0,2,2,3,5,11,15,22,26,52,1000,1000
POST,/api/plugins/batch/parameters (500 updates),506,0,5,22.42159032425032,2.8468980017350987,1077.7814210014185,866.6284584980237,7.305199803952568,0.0,5,9,13,15,20,26,35,910,1100,1100,1100
GET,/api/plugins/discover,235,0,13,18.528169319169855,10.647496001183754,49.95209799744771,85406.05957446809,3.3927311342467457,0.0,13,19,23,26,33,40,47,48,50,50,50
GET,/api/plugins/list,235,0,2,9.28123412775173,1.081359001545934,1052.4289889981446,26.14468085106383,3.3927311342467457,0.0,2,3,6,8,14,18,21,25,1100,1100,1100
POST,/api/plugins/load?uri,386,0,3,4.9897714740455115,1.284141999349231,27.558791000046767,2176.7331606217617,5.572741352422314,0.0,3,3,5,7,15,17,22,26,28,28,28
POST,/api/plugins/unload?uri,386,0,2,3.741349893848824,1.1768990007112734,37.93905999918934,107.98963730569949,5.572741352422314,0.0,2,2,3,3,10,16,25,31,38,38,38
,Aggregated,9901,0,3,12.247496969515876,1.019482999254251,1077.7814210014185,2297.3243106756895,142.94225940500863,0.0,3,4,8,11,16,21,31,47,1000,1100,1100
