Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/audio/latency,1114,0,7,24.972597362295534,1.354818930849433,1259.5280250534415,33.058348294434474,16.055793566749966,0.0,7,15,19,22,86,150,160,180,410,1300,1300
GET,/api/audio/levels,1116,0,10,57.27878291237896,1.423792913556099,1323.2513630064204,76.93727598566308,16.084619048916483,0.0,10,21,48,72,120,150,1100,1200,1300,1300,1300
GET,/api/audio/levels (during plugin swap),259,0,10,49.82724245170196,1.407061005011201,1231.5911540063098,76.86486486486487,3.732899940563951,0.0,10,19,33,61,100,120,220,1200,1200,1200,1200
GET,/api/audio/levels/plugins,257,0,6,14.920286408893705,1.4036219799891114,228.81912195589393,20.626459143968873,3.7040744583974337,0.0,6,11,15,17,22,100,140,140,230,230,230
GET,/api/audio/status,812,0,6,13.453486471424302,1.3969889841973782,314.2507340526208,303.01600985221677,11.7031457596059,0.0,6,10,14,16,21,32,140,180,310,310,310
GET,/api/chains/,76,0,14,59.87567789730077,2.07908998709172,1262.2265570098534,1478.171052631579,1.0953683223276458,0.0,15,26,70,83,130,210,290,1300,1300,1300,1300
GET,/api/chains/{id},816,0,10,61.26115881930922,1.8138389568775892,1326.4386829687282,808.0980392156863,11.760796723938935,0.0,10,22,56,73,120,160,1200,1300,1300,1300,1300
POST,/api/chains/{id}/activate,812,0,10,28.219169970048966,1.7107560997828841,405.05630103871226,54.05788177339902,11.7031457596059,0.0,10,17,23,27,120,150,160,180,410,410,410
POST,/api/chains/{id}/deactivate,812,1,5,12.510169397958146,1.699562999419868,1339.969283901155,62.14039408866995,11.7031457596059,0.014412741083258497,5,9,11,13,19,26,120,140,1300,1300,1300
POST,/api/plugins/batch/parameters (500 updates),512,0,15,60.30114191935354,4.264265997335315,1345.6621249206364,948.314453125,7.3793234346283505,0.0,15,25,46,77,170,220,260,1100,1300,1300,1300
GET,/api/plugins/discover,76,0,26,34.64875405035472,12.777419993653893,293.7749670818448,89708.0,1.0953683223276458,0.0,26,30,33,35,44,48,290,290,290,290,290
GET,/api/plugins/list,76,0,7,21.912419543552556,1.4609969221055508,148.97497498895973,66.52631578947368,1.0953683223276458,0.0,7,15,22,23,38,140,150,150,150,150,150
POST,/api/plugins/load?uri,257,0,8,34.3538102442906,1.8148639937862754,1302.1146790124476,2276.3229571984434,3.7040744583974337,0.0,8,15,19,21,36,140,180,1200,1300,1300,1300
POST,/api/plugins/unload?uri,257,0,6,13.404490644518097,1.6670769546180964,187.11201497353613,126.86381322957199,3.7040744583974337,0.0,6,9,12,15,21,33,140,170,190,190,190
,Aggregated,7252,1,8,35.08896766085603,1.354818930849433,1345.6621249206364,1266.6945670159955,104.52119833579063,0.014412741083258497,8,15,21,25,94,140,180,290,1300,1300,1300
