Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774609567,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1774609568,2,GET,/api/audio/latency,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,12.190193054266274,81.615794042591,12.190193054266274,151.04139503091574,39.5
1774609568,2,GET,/api/audio/levels,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,31,93.55082549154758,30.688607948832214,156.41304303426296,86.0
1774609568,2,GET,/api/audio/status,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8.879740547854453,1.5345941064879298,16.224886989220977,303.0
1774609568,2,GET,/api/chains/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,292.4475990002975,293.4958295081742,292.4475990002975,294.54406001605093,1479.0
1774609568,2,GET,/api/chains/{id},0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,2.438022056594491,160.7575449743308,2.438022056594491,319.07706789206713,720.0
1774609568,2,POST,/api/chains/{id}/activate,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,2,35.45697999652475,1.879886956885457,69.03407303616405,47.5
1774609568,2,POST,/api/chains/{id}/deactivate,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,2,49.00060297222808,1.7954749055206776,96.20573103893548,62.0
1774609568,2,GET,/api/plugins/discover,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,33.22280396241695,39.82268099207431,33.22280396241695,46.422558021731675,89708.0
1774609568,2,GET,/api/plugins/list,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,5.273052025586367,5.341718497220427,5.273052025586367,5.410384968854487,52.0
1774609568,2,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,18,0,31,85.32463522472729,1.5345941064879298,319.07706789206713,10277.444444444445
1774609569,4,GET,/api/audio/latency,0.000000,0.000000,3,5,10,10,12,12,12,12,12,12,12,11,0,3,18.178529370660808,1.4018790097907186,151.04139503091574,34.18181818181818
1774609569,4,GET,/api/audio/levels,0.000000,0.000000,8,11,16,17,31,31,31,31,31,31,31,11,0,8,22.832087802023374,1.6705399611964822,156.41304303426296,78.9090909090909
1774609569,4,GET,/api/audio/levels (during plugin swap),0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,3.0901950085535645,30.328575987368822,3.0901950085535645,57.56695696618408,79.5
1774609569,4,GET,/api/audio/levels/plugins,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,7,13.748725526966155,6.632081000134349,20.86537005379796,14.0
1774609569,4,GET,/api/audio/status,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,7,0,2,7.321374707057008,1.4570249477401376,19.765404984354973,303.0
1774609569,4,GET,/api/chains/,0.000000,0.000000,12,14,14,14,14,14,14,14,14,14,14,9,0,14,72.95086620272033,2.3491899482905865,294.54406001605093,1478.2222222222222
1774609569,4,GET,/api/chains/{id},0.000000,0.000000,2,2,2,2,70,70,70,70,70,70,70,7,0,2.0232100505381823,57.21574943579201,2.0232100505381823,319.07706789206713,845.8571428571429
1774609569,4,POST,/api/chains/{id}/activate,0.000000,0.000000,5,5,6,6,16,16,16,16,16,16,16,7,0,5,14.926674160441118,1.86958909034729,69.03407303616405,49.285714285714285
1774609569,4,POST,/api/chains/{id}/deactivate,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,7,0,2,17.162375152111053,1.7954749055206776,96.20573103893548,62.0
1774609569,4,GET,/api/plugins/discover,0.000000,0.000000,28,28,40,40,45,45,45,45,45,45,45,8,0,28,29.8103021341376,12.999092927202582,46.422558021731675,89708.0
1774609569,4,GET,/api/plugins/list,0.000000,0.000000,3,7,10,10,15,15,15,15,15,15,15,9,0,5,5.582042206596169,1.534256967715919,15.250572934746742,52.0
1774609569,4,POST,/api/plugins/load?uri,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,4.430663073435426,9.540287021081895,4.430663073435426,14.649910968728364,2011.0
1774609569,4,POST,/api/plugins/unload?uri,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,12,13.51801649434492,11.76455500535667,15.27147798333317,123.5
1774609569,4,,Aggregated,0.000000,0.000000,5,12,14,15,21,45,70,96,96,96,96,84,0,7,26.2744024512358,1.4018790097907186,319.07706789206713,8880.440476190477
1774609570,6,GET,/api/audio/latency,1.000000,0.000000,5,10,14,16,26,140,140,140,140,140,140,20,0,5,21.266099903732538,1.4018790097907186,151.04139503091574,33.65
1774609570,6,GET,/api/audio/levels,1.000000,0.000000,16,31,69,70,130,140,140,140,140,140,140,20,0,16,42.68829214270227,1.6705399611964822,156.41304303426296,78.85
1774609570,6,GET,/api/audio/levels (during plugin swap),0.000000,0.000000,58,58,58,58,58,58,58,58,58,58,58,2,0,3.0901950085535645,30.328575987368822,3.0901950085535645,57.56695696618408,79.5
