Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772910976,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772910977,2,GET,/api/audio/latency,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0742439990281127,1.9754224995267577,1.0742439990281127,2.8766010000254028,33.0
1772910977,2,GET,/api/audio/levels,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6.966489998376346,1.5119109993975144,12.421068997355178,73.0
1772910977,2,GET,/api/audio/status,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3.041121000327015,1.2564210010168608,6.17408499965677,168.0
1772910977,2,GET,/api/chains/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,348.52319799756515,232.43495566687974,1.9179440023435745,348.52319799756515,1448.0
1772910977,2,GET,/api/chains/{id},0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,12,8.598863667430123,1.838119002059102,12.07698799771606,442.6666666666667
1772910977,2,POST,/api/chains/{id}/activate,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3.774835667475903,1.4329300029203296,6.345899000734789,43.333333333333336
1772910977,2,POST,/api/chains/{id}/deactivate,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3.9404503331752494,1.3408849990810268,8.83123799940222,62.0
1772910977,2,GET,/api/plugins/discover,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,24,22.147735001150675,15.19991100212792,26.78134400048293,74640.33333333333
1772910977,2,GET,/api/plugins/list,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,15,10.63987833307086,1.2827509999624453,16.078327000286663,23.0
1772910977,2,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,25,0,6,34.864693760173395,1.0742439990281127,348.52319799756515,9227.76
1772910978,4,GET,/api/audio/latency,0.000000,0.000000,3,7,13,13,14,21,21,21,21,21,21,13,0,3,5.937277154141786,1.0742439990281127,20.538115997624118,33.0
1772910978,4,GET,/api/audio/levels,0.000000,0.000000,12,14,16,16,27,50,50,50,50,50,50,13,0,12,12.467835384226278,1.0975510012940504,50.29214399837656,73.0
1772910978,4,GET,/api/audio/levels (during plugin swap),0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7.7025884993418,1.8020600000454579,13.754922998487018,73.0
1772910978,4,GET,/api/audio/levels/plugins,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1.6888250002011773,1.282728000660427,2.237011998659,14.0
1772910978,4,GET,/api/audio/status,0.000000,0.000000,2,3,5,5,6,6,6,6,6,6,6,8,0,2,2.774815875454806,1.118347998271929,6.17408499965677,168.0
1772910978,4,GET,/api/chains/,0.000000,0.000000,4,4,10,10,13,13,13,13,13,13,13,10,0,4,73.53403860033723,1.6614819978713058,348.52319799756515,1448.0
1772910978,4,GET,/api/chains/{id},0.000000,0.000000,8,11,12,12,28,28,28,28,28,28,28,8,0,8,9.640231000503263,1.6190639980777632,27.844452000863384,478.125
1772910978,4,POST,/api/chains/{id}/activate,0.000000,0.000000,4,7,12,12,14,14,14,14,14,14,14,8,0,4,5.997398749968852,1.2484959988796618,13.6985419994744,44.375
1772910978,4,POST,/api/chains/{id}/deactivate,0.000000,0.000000,4,5,9,9,9,9,9,9,9,9,9,8,0,2,3.97791662499003,1.2157870005466975,8.83123799940222,62.0
1772910978,4,GET,/api/plugins/discover,0.000000,0.000000,22,30,33,33,39,39,39,39,39,39,39,10,0,22,22.507984001276782,10.776333001558669,39.030001000355696,82176.3
1772910978,4,GET,/api/plugins/list,0.000000,0.000000,2,2,11,11,18,18,18,18,18,18,18,10,0,2,6.921896799758542,1.1024689993064385,17.548240000905935,23.0
1772910978,4,POST,/api/plugins/load?uri,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9.717368249766878,2.987544998177327,17.057494002074236,1707.25
1772910978,4,POST,/api/plugins/unload?uri,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,1.3601520004158374,2.0890262503598933,1.3601520004158374,4.170091000560205,82.75
1772910978,4,,Aggregated,0.000000,0.000000,4,9,12,13,17,28,39,50,50,50,50,104,0,4,14.738651798255047,1.0742439990281127,348.52319799756515,8186.336538461538
1772910979,6,GET,/api/audio/latency,1.000000,0.000000,2,7,9,13,21,370,370,370,370,370,370,21,0,2,21.89776904768743,1.0742439990281127,365.6649099975766,33.61904761904762
1772910979,6,GET,/api/audio/levels,1.000000,0.000000,6,14,16,16,50,58,58,58,58,58,58,21,0,6,12.318837095205838,1.0929819982266054,58.28616800135933,73.0
1772910979,6,GET,/api/audio/levels (during plugin swap),0.000000,0.000000,8,8,14,14,14,14,14,14,14,14,14,5,0,8,7.7299269993091,1.8020600000454579,13.754922998487018,73.0
1772910979,6,GET,/api/audio/levels/plugins,0.000000,0.000000,1,1,2,2,2,2,2,2,2,2,2,5,0,2,1.5914014002191834,1.2017070002912078,2.237011998659,14.0
1772910979,6,GET,/api/audio/status,1.000000,0.000000,2,5,6,7,73,370,370,370,370,370,370,14,0,2,33.800045071205076,1.118347998271929,367.1533169981558,168.92857142857142
1772910979,6,GET,/api/chains/,2.000000,0.000000,4,10,13,37,61,79,79,79,79,79,79,15,0,4,61.260880200037114,1.6614819978713058,348.52319799756515,1448.0
1772910979,6,GET,/api/chains/{id},1.000000,0.000000,8,11,12,28,33,47,47,47,47,47,47,14,0,8,12.137633142629056,1.3623289996758103,47.29848100032541,475.0
1772910979,6,POST,/api/chains/{id}/activate,1.000000,0.000000,4,7,12,14,73,77,77,77,77,77,77,14,0,4,15.072036714108046,1.2484959988796618,76.50336499864352,45.714285714285715
1772910979,6,POST,/api/chains/{id}/deactivate,1.000000,0.000000,4,8,9,9,29,370,370,370,370,370,370,14,0,2,31.393766713985574,1.2157870005466975,366.5014290018007,62.0
1772910979,6,GET,/api/plugins/discover,2.000000,0.000000,29,30,33,39,370,370,370,370,370,370,370,15,0,27,69.2024180010776,10.776333001558669,367.83418499908294,83252.86666666667
