Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/audio/latency,1472,0,2,4.256849685537358,1.0250560007989407,29.669635001482675,33.0,21.23322848441392,0.0,2,3,4,5,12,18,23,25,30,30,30
GET,/api/audio/levels,1472,0,3,22.901564653513223,1.0490689965081401,1050.562082997203,75.49048913043478,21.23322848441392,0.0,3,7,9,11,17,23,57,980,1000,1100,1100
GET,/api/audio/levels (during plugin swap),378,0,2,16.111629872866807,1.0486069986654911,1015.6552520020341,75.4074074074074,5.452554597220423,0.0,3,6,9,10,17,24,34,870,1000,1000,1000
GET,/api/audio/levels/plugins,378,0,2,4.068563724946149,1.048379999701865,40.699338002013974,19.261904761904763,5.452554597220423,0.0,2,3,3,5,10,16,23,27,41,41,41
GET,/api/audio/status,1077,0,2,4.073337359349063,1.0218999996141065,55.041341998730786,168.0,15.535453177794697,0.0,2,3,3,5,11,16,22,26,43,55,55
GET,/api/chains/,181,0,4,35.704242259849124,1.3227489980636165,1032.9613929970947,1448.2044198895028,2.6108793177166576,0.0,4,9,12,16,22,33,920,980,1000,1000,1000
GET,/api/chains/{id},1077,0,3,23.55277367320299,1.1974900007771794,1036.920986000041,500.4753946146704,15.535453177794697,0.0,3,8,10,12,18,22,57,960,1000,1000,1000
POST,/api/chains/{id}/activate,1077,0,3,7.750586500435844,1.1736869964806829,1057.3444649999146,53.08170844939647,15.535453177794697,0.0,3,5,7,8,15,20,28,39,1100,1100,1100
POST,/api/chains/{id}/deactivate,1077,0,2,3.5788002915187453,1.1621710000326857,53.43759400057024,61.67502321262767,15.535453177794697,0.0,2,2,3,4,9,13,19,21,28,53,53
POST,/api/plugins/batch/parameters (500 updates),596,0,7,18.536044765103775,2.8150250000180677,1060.749215001124,857.3624161073825,8.597149576569766,0.0,7,11,14,16,22,26,42,87,1100,1100,1100
GET,/api/plugins/discover,181,0,12,16.330446779120294,9.668111000792123,53.41794000196387,85227.5635359116,2.6108793177166576,0.0,12,16,20,22,27,34,39,42,53,53,53
GET,/api/plugins/list,181,0,2,5.842397889492677,1.068320001650136,29.394778997811954,27.685082872928177,2.6108793177166576,0.0,2,4,7,11,18,22,27,28,29,29,29
POST,/api/plugins/load?uri,378,0,2,4.570975997421315,1.281279997783713,27.072390003013425,2193.373015873016,5.452554597220423,0.0,2,3,4,6,12,17,22,24,27,27,27
POST,/api/plugins/unload?uri,378,0,2,3.832103984148479,1.1716739973053336,31.818837000173517,108.97883597883597,5.452554597220423,0.0,2,3,3,4,10,15,18,22,32,32,32
,Aggregated,9903,0,3,11.537914762308016,1.0218999996141065,1060.749215001124,1829.1049177017067,142.84827559860807,0.0,3,4,8,10,15,21,28,43,1000,1100,1100
