Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/audio/latency,1207,0,2,17.096091236248547,1.0243359974992927,365.6649099975766,33.021541010770505,17.405064403578223,0.0,2,4,9,14,28,81,290,310,360,370,370
GET,/api/audio/levels,1207,0,4,42.72819946059674,1.0510339998290874,1114.7033130000636,74.06628003314002,17.405064403578223,0.0,4,9,13,17,71,230,380,1000,1100,1100,1100
GET,/api/audio/levels (during plugin swap),316,0,4,43.17029588917971,1.0475989984115586,1108.8342959992588,74.19303797468355,4.556752569619485,0.0,4,9,14,18,87,240,300,1000,1100,1100,1100
GET,/api/audio/levels/plugins,316,0,2,11.694009730939497,1.0188410014961846,321.9645290009794,14.287974683544304,4.556752569619485,0.0,2,3,5,8,21,40,86,310,320,320,320
GET,/api/audio/status,858,0,2,10.154113839141642,1.0325100010959432,367.1533169981558,168.0151515151515,12.372448432701006,0.0,2,3,6,8,16,23,73,300,370,370,370
GET,/api/chains/,134,0,6,39.15258058213343,1.3082110017421655,1001.3520440006687,1448.1492537313434,1.9322938111677563,0.0,6,12,18,20,51,200,350,960,1000,1000,1000
GET,/api/chains/{id},858,0,5,42.73447659564,1.2261960000614636,1306.1454099988623,505.9965034965035,12.372448432701006,0.0,5,9,14,18,56,200,960,1000,1300,1300,1300
POST,/api/chains/{id}/activate,858,0,4,23.038006013990685,1.1840739971376024,455.34176300134277,52.38811188811189,12.372448432701006,0.0,4,6,10,15,30,90,330,350,460,460,460
POST,/api/chains/{id}/deactivate,858,0,2,9.650279804093564,1.1688589984260034,366.5014290018007,61.53379953379953,12.372448432701006,0.0,2,3,4,5,12,20,71,300,370,370,370
POST,/api/plugins/batch/parameters (500 updates),552,0,8,43.381150568884415,2.716037997743115,1091.4546959975269,809.4782608695652,7.959896893765682,0.0,8,13,19,23,82,210,320,1000,1100,1100,1100
GET,/api/plugins/discover,134,0,15,31.09399755206806,10.69513499896857,367.83418499908294,85164.9776119403,1.9322938111677563,0.0,16,24,27,30,46,66,300,370,370,370,370
GET,/api/plugins/list,134,0,3,22.55726026123739,1.0553409993008245,362.99971399785136,28.865671641791046,1.9322938111677563,0.0,3,9,16,18,34,82,290,310,360,360,360
POST,/api/plugins/load?uri,316,0,3,16.920544870221352,1.3067620020592585,362.8015860012965,2085.1993670886077,4.556752569619485,0.0,3,4,8,12,25,79,300,330,360,360,360
POST,/api/plugins/unload?uri,316,0,2,11.856131800632744,1.1693829983414616,359.4125060008082,84.11708860759494,4.556752569619485,0.0,2,3,5,7,14,21,290,310,360,360,360
,Aggregated,8064,0,3,25.848901110988564,1.0188410014961846,1306.1454099988623,1683.4852430555557,116.28371114370736,0.0,3,7,11,14,28,90,310,360,1100,1300,1300
