Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/audio/latency,1255,0,2,15.802978560981522,1.0294810017512646,371.5290610016382,33.113944223107566,18.092577338961743,0.0,2,4,8,11,26,68,280,320,370,370,370
GET,/api/audio/levels,1255,0,4,42.251598858097694,1.0574309999356046,1136.6040630018688,76.2422310756972,18.092577338961743,0.0,4,10,14,19,63,190,870,1100,1100,1100,1100
GET,/api/audio/levels (during plugin swap),338,0,3,31.37507148523539,1.0429100002511404,1024.5927010000742,75.88461538461539,4.872741944676549,0.0,3,7,12,16,38,140,290,920,1000,1000,1000
GET,/api/audio/levels/plugins,338,0,2,9.857795556170933,1.0332589990866836,357.2536229985417,19.5,4.872741944676549,0.0,2,3,5,7,14,24,56,310,360,360,360
GET,/api/audio/status,930,0,2,14.53435643120282,1.0531760017329361,373.0768870009342,168.01397849462364,13.40724854600352,0.0,2,3,6,8,14,24,320,340,370,370,370
GET,/api/chains/,66,0,5,72.16629834874766,1.3590119997388683,1105.835804999515,1448.2727272727273,0.9514821548776693,0.0,6,19,24,54,240,280,1000,1100,1100,1100,1100
GET,/api/chains/{id},931,0,4,35.7171326444592,1.2004960008198395,1114.958457998,497.952738990333,13.421664942289546,0.0,4,9,14,18,38,180,300,1000,1100,1100,1100
POST,/api/chains/{id}/activate,931,0,3,17.45319878940005,1.1793430021498352,1195.9185619998607,52.98818474758325,13.421664942289546,0.0,3,6,9,13,27,73,150,350,1200,1200,1200
POST,/api/chains/{id}/deactivate,930,0,2,11.141125939798012,1.1699910028255545,1123.9994130010018,61.516129032258064,13.40724854600352,0.0,2,3,4,7,13,22,70,290,1100,1100,1100
POST,/api/plugins/batch/parameters (500 updates),531,0,8,44.0072745348725,2.8025130013702437,1163.0418600034318,883.0659133709981,7.65510642787943,0.0,8,14,18,21,50,200,890,1100,1200,1200,1200
GET,/api/plugins/discover,66,0,17,38.920061409237064,10.759905002487358,335.16381200024625,85406.01515151515,0.9514821548776693,0.0,18,22,25,30,53,290,330,340,340,340,340
GET,/api/plugins/list,66,0,2,19.26981707556203,1.092497001081938,303.0543269996997,35.65151515151515,0.9514821548776693,0.0,2,6,8,18,59,74,290,300,300,300,300
POST,/api/plugins/load?uri,338,0,3,19.701860002864574,1.2906669981020968,1119.3353700000443,2227.4171597633135,4.872741944676549,0.0,3,4,7,11,23,72,350,350,1100,1100,1100
POST,/api/plugins/unload?uri,337,0,2,9.745444560739836,1.168871000118088,312.82013400050346,84.43026706231454,4.858325548390523,0.0,2,3,4,7,13,19,57,290,310,310,310
,Aggregated,8312,0,3,24.313016703303948,1.0294810017512646,1195.9185619998607,948.127406159769,119.82908592944223,0.0,3,6,10,13,25,81,300,360,1100,1200,1200
