Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/audio/latency,1234,0,2,12.695363384138348,1.0464049992151558,1110.973341999852,33.0,17.811901322356075,0.0,2,3,5,9,20,69,91,310,380,1100,1100
GET,/api/audio/levels,1234,0,3,38.975740692858885,1.0510989995964337,1109.1556079991278,73.0,17.811901322356075,0.0,3,8,12,15,54,190,930,1000,1100,1100,1100
GET,/api/audio/levels (during plugin swap),317,0,3,35.99428234697327,1.0352310000598663,1077.8661209988059,73.0,4.5756667092276135,0.0,3,9,12,17,80,220,290,360,1100,1100,1100
GET,/api/audio/levels/plugins,317,0,2,11.759660791726716,1.0422329996799817,378.1279699996958,14.0,4.5756667092276135,0.0,2,3,4,8,17,26,110,320,380,380,380
GET,/api/audio/status,903,0,2,9.938364006660997,1.0856129993044306,379.35289300003205,168.0,13.034154695370773,0.0,2,3,5,7,13,20,75,340,380,380,380
GET,/api/chains/,67,0,7,74.79457713430855,1.3395839996519499,1067.9698730000382,1448.2388059701493,0.9670967492689279,0.0,7,18,25,57,240,310,810,1100,1100,1100,1100
GET,/api/chains/{id},903,4,6,49.01049953046562,1.2018790002912283,1146.3634459996683,491.54595791805093,13.034154695370773,0.05773711935933897,6,11,15,19,85,270,740,1000,1100,1100,1100
POST,/api/chains/{id}/activate,903,1,3,20.002556858266626,0.8967110006778967,1186.1223080013588,51.45404208194906,13.034154695370773,0.014434279839834743,3,6,9,12,23,76,310,330,1200,1200,1200
POST,/api/chains/{id}/deactivate,903,0,2,12.500153293456995,1.1712480009009596,653.225547999682,61.1672203765227,13.034154695370773,0.0,2,3,4,6,12,21,300,320,650,650,650
POST,/api/plugins/batch/parameters (500 updates),553,0,7,44.58602811937651,2.715395001359866,1099.152580000009,829.869801084991,7.982156751428613,0.0,7,12,16,20,64,230,400,1000,1100,1100,1100
GET,/api/plugins/discover,67,0,21,26.926989373201486,10.79270400077803,322.8276670015475,85406.01492537314,0.9670967492689279,0.0,21,25,30,32,39,45,50,320,320,320,320
GET,/api/plugins/list,67,0,3,17.168982179059842,1.1047920015698764,323.7777729991649,39.940298507462686,0.9670967492689279,0.0,3,8,11,18,39,83,89,320,320,320,320
POST,/api/plugins/load?uri,317,0,3,17.780780006398476,1.3190320005378453,380.9233289994154,2069.223974763407,4.5756667092276135,0.0,3,4,9,13,23,85,310,320,380,380,380
POST,/api/plugins/unload?uri,317,0,2,14.871103489031587,1.1812739994638832,365.1988290002919,84.8391167192429,4.5756667092276135,0.0,2,3,4,6,14,23,310,320,370,370,370
,Aggregated,8102,5,3,25.234917406452805,0.8967110006778967,1186.1223080013588,965.1094791409529,116.94653526234109,0.07217139919917372,3,6,9,12,24,88,310,380,1100,1200,1200
